# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 13 23:14:55 2021
#
# User preference: *
#
# CONSTRAINT:  where (soltype like '%confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and pl_orbperstr not null
# CONSTRAINT:  and pl_massestr not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
#
pl_name,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim
HD 221420 b,Published Confirmed,0,10090.00000000,890.00000000,-560.00000000,0,7278.27052,699.22250,-699.22250,0
HD 23472 b,Published Confirmed,0,17.66700000,0.14200000,-0.09500000,0,17.92000,1.41000,-14.00000,0
HD 23472 c,Published Confirmed,0,29.62500000,0.22400000,-0.17100000,0,17.18000,1.07000,-13.77000,0
HD 2685 b,Published Confirmed,0,4.12688000,0.00005000,-0.00004000,0,371.86110,38.13960,-38.13960,0
HD 3167 b,Published Confirmed,0,0.96000000,,,0,5.59000,0.98000,-0.96000,0
HD 3167 b,Published Confirmed,0,0.95964100,0.00001100,-0.00001200,0,5.02000,0.38000,-0.38000,0
HD 3167 b,Published Confirmed,0,0.95963200,0.00001500,-0.00001500,0,5.69000,0.44000,-0.44000,0
HD 3167 c,Published Confirmed,0,29.84622000,0.00098000,-0.00091000,0,8.33000,1.79000,-1.85000,0
HD 3167 c,Published Confirmed,0,29.84540000,0.00120000,-0.00120000,0,9.80000,1.30000,-1.24000,0
HD 332231 b,Published Confirmed,0,18.71204000,0.00043000,-0.00043000,0,77.55052,6.67443,-6.67443,0
HD 39091 b,Published Confirmed,0,2090.30000000,2.60000000,-2.60000000,0,4100.00700,731.00900,-603.87700,0
HD 39091 b,Published Confirmed,0,2091.00000000,1.90000000,-1.90000000,0,4099.98645,667.43965,-540.30829,0
HD 5278 b,Published Confirmed,0,14.33915600,0.00004900,-0.00004700,0,7.80000,1.50000,-1.40000,0
HD 77338 b,Published Confirmed,0,5.73610000,0.00150000,-0.00150000,0,15.90000,4.70000,-5.30000,0
HD 80606 b,Published Confirmed,0,111.43670000,0.00040000,-0.00040000,0,1308.18828,30.82951,-31.78300,0
HD 80606 b,Published Confirmed,0,111.43570000,0.00080000,-0.00080000,0,1252.20000,34.96000,-34.96000,0
HD 80606 b,Published Confirmed,0,111.43670000,0.00040000,-0.00040000,0,1392.09540,235.19420,-235.19420,0
HD 80606 b,Published Confirmed,0,111.43670000,0.00040000,-0.00040000,0,1307.55262,49.26365,-49.26365,0
HD 80653 b,Published Confirmed,0,0.71957300,0.00002100,-0.00002100,0,5.60000,0.43000,-0.43000,0
HD 82943 b,Published Confirmed,0,441.47000000,0.35000000,-0.35000000,0,534.25000,8.89900,-8.89900,0
HD 82943 c,Published Confirmed,0,220.07800000,0.05100000,-0.05100000,0,622.60300,14.93700,-14.93700,0
HD 86226 b,Published Confirmed,0,1628.00000000,22.00000000,-21.00000000,0,143.02350,12.71320,-15.89150,0
HD 86226 c,Published Confirmed,0,3.98442000,0.00018000,-0.00018000,0,7.25000,1.19000,-1.12000,0
HD 88133 b,Published Confirmed,0,3.41486740,0.00004570,-0.00004730,0,324.18660,193.87630,-88.99240,0
HD 89345 b,Published Confirmed,0,11.81430000,0.00020000,-0.00020000,0,34.96130,5.40311,-5.72094,0
HD 89345 b,Published Confirmed,0,11.81430000,0.00020000,-0.00019000,0,38.45743,5.72094,-6.03877,0
HD 89345 b,Published Confirmed,0,11.81399000,0.00086000,-0.00086000,0,35.70000,3.30000,-3.30000,0
HD 95338 b,Published Confirmed,0,55.08700000,0.02000000,-0.02000000,0,42.44000,2.22000,-2.08000,0
HD 97658 b,Published Confirmed,0,9.49090000,0.00160000,-0.00150000,0,7.86000,0.73000,-0.73000,0
HD 97658 b,Published Confirmed,0,9.49090000,0.00160000,-0.00160000,0,8.88263,1.23087,-1.23087,0
HD 97658 b,Published Confirmed,0,9.49030000,0.00160000,-0.00560000,0,7.55000,0.83000,-0.79000,0
HD 97658 b,Published Confirmed,0,9.48971160,0.00000080,-0.00000080,0,8.30000,1.10000,-1.10000,0
HIP 116454 b,Published Confirmed,0,9.12050000,0.00050000,-0.00050000,0,11.82000,1.33000,-1.33000,0
HIP 116454 b,Published Confirmed,0,9.12050000,0.00050000,-0.00050000,0,12.71320,3.17830,-3.17830,0
HIP 65 A b,Published Confirmed,0,0.98097340,0.00000310,-0.00000310,0,1021.18779,24.79074,-24.79074,0
HIP 67851 c,Published Confirmed,0,2200.00000000,,,0,2002.20000,,,0
HR 8799 b,Published Confirmed,0,170000.00000000,,,0,2000.00000,1000.00000,-600.00000,0
HR 8799 c,Published Confirmed,0,69000.00000000,,,0,3000.00000,1000.00000,-1000.00000,0
HR 8799 d,Published Confirmed,0,37000.00000000,,,0,3000.00000,1000.00000,-1000.00000,0
K2-10 b,Published Confirmed,0,19.30440000,0.00120000,-0.00120000,0,27.00000,17.00000,-16.00000,0
K2-100 b,Published Confirmed,0,1.67390350,0.00000040,-0.00000040,0,21.80000,6.20000,-6.20000,0
K2-105 b,Published Confirmed,0,8.26690200,0.00007000,-0.00007000,0,30.00000,19.00000,-19.00000,0
K2-107 b,Published Confirmed,0,3.31392000,0.00002000,-0.00002000,0,266.97720,25.42640,-25.42640,0
K2-108 b,Published Confirmed,0,4.73401000,0.00024000,-0.00024000,0,59.40000,4.40000,-4.40000,0
K2-110 b,Published Confirmed,0,13.86375000,0.00026000,-0.00026000,0,16.70000,3.20000,-3.20000,0
K2-111 b,Published Confirmed,0,5.35180000,0.00040000,-0.00040000,0,5.29000,0.76000,-0.77000,0
K2-111 b,Published Confirmed,0,5.35117000,0.00055000,-0.00055000,0,8.60000,3.90000,-3.90000,0
K2-113 b,Published Confirmed,0,5.81760800,0.00003100,-0.00002900,0,410.00070,41.31790,-44.49620,0
K2-114 b,Published Confirmed,0,11.39109000,0.00018000,-0.00017000,0,587.98550,73.10090,-69.92260,0
K2-115 b,Published Confirmed,0,20.27303400,0.00003600,-0.00003700,0,266.97720,57.20940,-63.56600,0
K2-131 b,Published Confirmed,0,0.36930380,0.00000910,-0.00000910,0,6.50000,1.60000,-1.60000,0
K2-131 b,Published Confirmed,0,0.36900000,,,0,6.30000,1.40000,-1.40000,0
K2-132 b,Published Confirmed,0,9.17510000,0.00230000,-0.00270000,0,155.73670,19.06980,-19.06980,0
K2-132 b,Published Confirmed,0,9.17080000,0.00250000,-0.00250000,0,157.32585,2.16124,-2.00233,0
K2-137 b,Published Confirmed,0,0.17971500,0.00000100,-0.00000100,0,158.91500,,,1
K2-138 b,Published Confirmed,0,2.35309000,0.00022000,-0.00022000,0,3.10000,1.05000,-1.05000,0
K2-138 c,Published Confirmed,0,3.56004000,0.00012000,-0.00011000,0,6.31000,1.13000,-1.23000,0
K2-138 d,Published Confirmed,0,5.40479000,0.00021000,-0.00021000,0,7.92000,1.39000,-1.35000,0
K2-138 e,Published Confirmed,0,8.26146000,0.00021000,-0.00022000,0,12.97000,1.98000,-1.99000,0
K2-138 f,Published Confirmed,0,12.75758000,0.00050000,-0.00048000,0,1.63000,2.12000,-1.18000,0
K2-138 g,Published Confirmed,0,41.96797000,0.00843000,-0.00725000,0,4.32000,5.26000,-3.03000,0
K2-139 b,Published Confirmed,0,28.38236000,0.00026000,-0.00026000,0,123.00021,26.37989,-23.83725,0
K2-140 b,Published Confirmed,0,6.56930000,0.00001700,-0.00002000,0,323.86877,22.24810,-22.24810,0
K2-140 b,Published Confirmed,0,6.56918800,0.00003100,-0.00003100,0,295.58042,12.71314,-12.71314,0
K2-141 b,Published Confirmed,0,0.28032260,0.00000130,-0.00000130,0,5.31000,0.46000,-0.46000,0
K2-141 b,Published Confirmed,0,0.28000000,,,0,5.16000,0.35000,-0.34000,0
K2-141 b,Published Confirmed,0,0.28032440,0.00000150,-0.00000150,0,5.08000,0.41000,-0.41000,0
K2-141 c,Published Confirmed,0,7.74850000,0.00022000,-0.00022000,0,7.40000,,,1
K2-146 b,Published Confirmed,0,2.66980000,0.00010000,-0.00010000,0,5.60000,0.70000,-0.70000,0
K2-146 b,Published Confirmed,0,2.64460000,0.00006000,-0.00006000,0,5.77000,0.18000,-0.18000,0
K2-146 c,Published Confirmed,0,4.00498000,0.00011000,-0.00011000,0,7.49000,0.24000,-0.24000,0
K2-146 c,Published Confirmed,0,3.96630000,0.00020000,-0.00002000,0,7.10000,0.90000,-0.90000,0
K2-18 b,Published Confirmed,0,32.94004500,0.00001000,-0.00001000,0,8.63000,1.35000,-1.35000,0
K2-18 b,Published Confirmed,0,32.93962300,0.00009500,-0.00010000,0,8.92000,1.70000,-1.60000,0
K2-18 b,Published Confirmed,0,32.93963000,0.00010000,-0.00010000,0,7.96000,1.91000,-1.91000,0
K2-180 b,Published Confirmed,0,8.86650000,0.00030000,-0.00030000,0,11.44182,1.90697,-1.90697,0
K2-19 b,Published Confirmed,0,7.92110100,0.00006900,-0.00006900,0,44.00000,12.00000,-12.00000,0
K2-19 b,Published Confirmed,0,7.91940000,0.00005000,-0.00005000,0,28.50000,5.40000,-5.00000,0
K2-19 b,Published Confirmed,0,7.91951000,0.00040000,-0.00012000,0,54.40000,8.90000,-8.90000,0
K2-19 c,Published Confirmed,0,11.90727000,0.00058000,-0.00058000,0,15.90000,7.70000,-2.80000,0
K2-19 c,Published Confirmed,0,11.90660000,0.00210000,-0.00140000,0,7.50000,3.00000,-1.40000,0
K2-19 c,Published Confirmed,0,11.90715000,0.00150000,-0.00150000,0,25.60000,7.10000,-7.10000,0
K2-19 d,Published Confirmed,0,2.50856000,0.00041000,-0.00041000,0,14.00000,,,1
K2-216 b,Published Confirmed,0,2.17480000,0.00005000,-0.00005000,0,8.00000,1.60000,-1.60000,0
K2-22 b,Published Confirmed,0,0.38107800,0.00000100,-0.00000100,0,444.96200,,,1
K2-229 b,Published Confirmed,0,0.58424900,0.00001400,-0.00001400,0,2.59000,0.43000,-0.43000,0
K2-229 b,Published Confirmed,0,0.58400000,,,0,2.49000,0.42000,-0.43000,0
K2-229 c,Published Confirmed,0,8.32834000,0.00045000,-0.00045000,0,21.30000,,,1
K2-232 b,Published Confirmed,0,11.16845400,0.00002300,-0.00002300,0,126.49634,11.75971,-11.75971,0
K2-232 b,Published Confirmed,0,11.16845900,0.00001700,-0.00001700,0,123.00021,13.98452,-13.34886,0
K2-233 b,Published Confirmed,0,2.46750000,0.00004000,-0.00004000,0,11.26000,,,1
K2-233 c,Published Confirmed,0,7.06005000,0.00024000,-0.00027000,0,12.81000,,,1
K2-233 d,Published Confirmed,0,24.36450000,0.00068000,-0.00068000,0,21.14000,,,1
K2-237 b,Published Confirmed,0,2.18056000,0.00002000,-0.00002000,0,508.52800,34.96130,-34.96130,0
K2-237 b,Published Confirmed,0,2.18055770,0.00000570,-0.00000570,0,392.83788,13.98452,-13.98452,0
K2-238 b,Published Confirmed,0,3.20466000,0.00003000,-0.00003000,0,273.33380,41.31790,-38.13960,0
K2-24 b,Published Confirmed,0,20.88977000,0.00034000,-0.00035000,0,19.00000,2.20000,-2.10000,0
K2-24 b,Published Confirmed,0,20.88510000,0.00030000,-0.00030000,0,19.80000,4.50000,-4.40000,0
K2-24 b,Published Confirmed,0,20.88510000,0.00030000,-0.00030000,0,21.00000,5.40000,-5.40000,0
K2-24 c,Published Confirmed,0,42.36330000,0.00060000,-0.00060000,0,27.00000,6.90000,-6.90000,0
K2-24 c,Published Confirmed,0,42.33910000,0.00120000,-0.00120000,0,15.40000,1.90000,-1.80000,0
K2-24 c,Published Confirmed,0,42.36330000,0.00060000,-0.00060000,0,26.00000,5.80000,-6.10000,0
K2-260 b,Published Confirmed,0,2.62666570,0.00000180,-0.00000180,0,451.31860,98.52730,-101.70560,0
K2-261 b,Published Confirmed,0,11.63344000,0.00012000,-0.00012000,0,70.87609,9.85273,-9.85273,0
K2-263 b,Published Confirmed,0,50.81894700,0.00009400,-0.00009400,0,14.80000,3.10000,-3.10000,0
K2-265 b,Published Confirmed,0,2.36917200,0.00008900,-0.00008900,0,6.54000,0.84000,-0.84000,0
K2-266 d,Published Confirmed,0,14.69700000,0.00034000,-0.00035000,0,8.90000,5.70000,-3.80000,0
K2-266 e,Published Confirmed,0,19.48200000,0.00120000,-0.00120000,0,14.30000,6.40000,-5.00000,0
K2-27 b,Published Confirmed,0,6.77131500,0.00008500,-0.00008500,0,30.90000,4.60000,-4.60000,0
K2-27 b,Published Confirmed,0,6.77145000,0.00013000,-0.00013000,0,29.10000,7.50000,-7.40000,0
K2-280 b,Published Confirmed,0,19.89526000,0.00028000,-0.00028000,0,37.10000,5.60000,-5.60000,0
K2-285 b,Published Confirmed,0,3.47174500,0.00004400,-0.00004600,0,9.68000,1.21000,-1.37000,0
K2-285 c,Published Confirmed,0,7.13804800,0.00007200,-0.00006300,0,15.68000,2.28000,-2.13000,0
K2-285 d,Published Confirmed,0,10.45582000,0.00025000,-0.00023000,0,6.50000,,,1
K2-285 e,Published Confirmed,0,14.76289000,0.00065000,-0.00061000,0,10.70000,,,1
K2-287 b,Published Confirmed,0,14.89329100,0.00002500,-0.00002500,0,100.11645,8.58141,-8.58141,0
K2-29 b,Published Confirmed,0,3.25892630,0.00000150,-0.00000150,0,194.82979,8.58141,-8.26358,0
K2-29 b,Published Confirmed,0,3.25883210,0.00000190,-0.00000190,0,232.01590,12.71320,-12.71320,0
K2-290 b,Published Confirmed,0,9.21165000,0.00033000,-0.00034000,0,10.90000,,,1
K2-290 c,Published Confirmed,0,48.36685000,0.00041000,-0.00040000,0,246.00042,14.93801,-14.93801,0
K2-291 b,Published Confirmed,0,2.22500000,,,0,6.40000,1.10000,-1.10000,0
K2-291 b,Published Confirmed,0,2.22517700,0.00006600,-0.00006800,0,6.49000,1.16000,-1.16000,0
K2-292 b,Published Confirmed,0,16.98410000,0.00080000,-0.00080000,0,24.50000,4.40000,-4.40000,0
K2-295 b,Published Confirmed,0,4.02486700,0.00001500,-0.00001500,0,106.47305,19.70546,-19.70546,0
K2-3 b,Published Confirmed,0,10.05454000,0.00003000,-0.00003000,0,6.60000,1.10000,-1.10000,0
K2-3 b,Published Confirmed,0,10.05429000,0.00022000,-0.00022000,0,8.40000,2.10000,-2.10000,0
K2-3 b,Published Confirmed,0,10.05462600,0.00001000,-0.00001100,0,6.48000,0.99000,-0.93000,0
K2-3 b,Published Confirmed,0,10.05403000,0.00260000,-0.00250000,0,8.10000,2.00000,-1.90000,0
K2-3 c,Published Confirmed,0,24.64910000,0.00330000,-0.00330000,0,2.10000,2.10000,-1.30000,0
K2-3 c,Published Confirmed,0,24.64638000,0.00017000,-0.00017000,0,3.10000,1.30000,-1.20000,0
K2-3 c,Published Confirmed,0,24.64658200,0.00004100,-0.00004000,0,2.14000,1.08000,-1.04000,0
K2-3 c,Published Confirmed,0,24.64540000,0.00130000,-0.00130000,0,4.20000,,,1
K2-3 d,Published Confirmed,0,44.55764000,0.00042000,-0.00042000,0,1.80000,,,1
K2-3 d,Published Confirmed,0,44.56310000,0.00630000,-0.00550000,0,7.50000,3.00000,-3.00000,0
K2-3 d,Published Confirmed,0,44.55646000,0.00011000,-0.00010000,0,2.80000,,,0
K2-3 d,Published Confirmed,0,44.57050000,0.00590000,-0.00590000,0,11.10000,3.50000,-3.50000,0
K2-30 b,Published Confirmed,0,4.09850700,0.00002800,-0.00002800,0,198.00809,9.85273,-9.85273,0
K2-30 b,Published Confirmed,0,4.09850300,0.00001100,-0.00001100,0,184.02357,8.89924,-8.58141,0
K2-30 b,Published Confirmed,0,4.09849000,0.00002000,-0.00002000,0,187.20187,7.31009,-6.99226,0
K2-31 b,Published Confirmed,0,1.25785000,0.00000200,-0.00000200,0,590.10000,25.70000,-25.90000,0
K2-31 b,Published Confirmed,0,1.25785000,0.00000200,-0.00000200,0,563.83042,25.10857,-25.10857,0
K2-32 b,Published Confirmed,0,8.99200000,0.00008000,-0.00008000,0,15.00000,1.80000,-1.70000,0
K2-32 b,Published Confirmed,0,8.99218000,0.00020000,-0.00020000,0,21.10000,5.90000,-5.90000,0
K2-32 b,Published Confirmed,0,8.99213000,0.00016000,-0.00016000,0,16.50000,2.70000,-2.70000,0
K2-32 c,Published Confirmed,0,20.66020000,0.00170000,-0.00170000,0,12.10000,,,1
K2-32 c,Published Confirmed,0,20.66093000,0.00080000,-0.00079000,0,8.10000,2.40000,-2.40000,0
K2-32 c,Published Confirmed,0,20.65614000,0.00598000,-0.00598000,0,8.10000,,,1
K2-32 d,Published Confirmed,0,31.71540000,0.00220000,-0.00220000,0,10.30000,4.70000,-4.70000,0
K2-32 d,Published Confirmed,0,31.71701000,0.00101000,-0.00096000,0,6.70000,2.50000,-2.50000,0
K2-32 d,Published Confirmed,0,31.71922000,0.00236000,-0.00236000,0,35.00000,,,1
K2-32 e,Published Confirmed,0,4.34934000,0.00039000,-0.00039000,0,2.10000,1.30000,-1.10000,0
K2-329 b,Published Confirmed,0,12.45512250,0.00000310,-0.00000310,0,82.63580,6.35660,-6.99226,0
K2-33 b,Published Confirmed,0,5.42513000,0.00028000,-0.00029000,0,1144.18800,,,1
K2-33 b,Published Confirmed,0,5.42486500,0.00003500,-0.00003100,0,1175.97100,,,1
K2-34 b,Published Confirmed,0,2.99560700,0.00001700,-0.00001700,0,559.38080,41.31790,-41.31790,0
K2-34 b,Published Confirmed,0,2.99561000,0.00001700,-0.00001700,0,352.79130,149.38010,-149.38010,0
K2-34 b,Published Confirmed,0,2.99565400,0.00001800,-0.00001800,0,563.51259,27.33338,-27.33338,0
K2-34 b,Published Confirmed,0,2.99562900,0.00000600,-0.00000600,0,539.67534,19.38763,-15.89150,0
K2-36 b,Published Confirmed,0,1.42261400,0.00003800,-0.00003800,0,3.90000,1.10000,-1.10000,0
K2-36 c,Published Confirmed,0,5.34088800,0.00008600,-0.00008600,0,7.80000,2.30000,-2.30000,0
K2-38 b,Published Confirmed,0,4.01593000,0.00050000,-0.00050000,0,19.06980,9.53490,-9.53490,0
K2-38 b,Published Confirmed,0,4.01593000,0.00050000,-0.00050000,0,12.00000,2.90000,-2.90000,0
K2-38 c,Published Confirmed,0,10.56103000,0.00090000,-0.00090000,0,9.90000,4.60000,-4.60000,0
K2-39 b,Published Confirmed,0,4.60543000,0.00046000,-0.00046000,0,28.60470,15.89150,-15.89150,0
K2-39 b,Published Confirmed,0,4.60497000,0.00077000,-0.00077000,0,39.80000,4.40000,-4.40000,0
K2-39 b,Published Confirmed,0,4.60543000,0.00046000,-0.00046000,0,50.30000,9.70000,-9.40000,0
K2-60 b,Published Confirmed,0,3.00265000,0.00004000,-0.00004000,0,135.39558,11.75971,-11.75971,0
K2-66 b,Published Confirmed,0,5.06963000,0.00081000,-0.00081000,0,21.30000,3.60000,-3.60000,0
K2-77 b,Published Confirmed,0,8.19979600,0.00068300,-0.00071900,0,603.87700,,,1
K2-97 b,Published Confirmed,0,8.40610000,0.00150000,-0.00150000,0,349.61300,34.96130,-34.96130,0
K2-97 b,Published Confirmed,0,8.40610000,0.00150000,-0.00150000,0,152.55840,22.24810,-22.24810,0
K2-98 b,Published Confirmed,0,10.13675000,0.00033000,-0.00033000,0,32.20000,8.10000,-8.10000,0
K2-99 b,Published Confirmed,0,18.24900000,0.00100000,-0.00100000,0,308.29510,28.60470,-28.60470,0
KELT-1 b,Published Confirmed,0,1.21751400,0.00001500,-0.00001500,0,8654.15000,158.90800,-152.55200,0
KELT-10 b,Published Confirmed,0,4.16627390,0.00000630,-0.00000630,0,215.80657,12.39537,-12.07754,0
KELT-11 b,Published Confirmed,0,4.73652900,0.00006800,-0.00005900,0,61.97685,6.03877,-5.72094,0
KELT-11 b,Published Confirmed,0,4.73610000,0.00003000,-0.00003000,0,54.34893,4.76745,-4.76745,0
KELT-12 b,Published Confirmed,0,5.03162300,0.00003200,-0.00003100,0,301.93850,44.49620,-44.49620,0
KELT-14 b,Published Confirmed,0,1.71005660,0.00000320,-0.00000260,0,408.09372,10.17056,-10.17056,0
KELT-14 b,Published Confirmed,0,1.71005880,0.00000250,-0.00000250,0,380.12468,22.88376,-22.88376,0
KELT-15 b,Published Confirmed,0,3.32944100,0.00001600,-0.00001600,0,289.22530,66.74430,-69.92260,0
KELT-15 b,Published Confirmed,0,3.32944000,0.00001600,-0.00001600,0,416.35730,136.66690,-136.66690,0
KELT-16 b,Published Confirmed,0,0.96899510,0.00000240,-0.00000240,0,874.03250,50.85280,-47.67450,0
KELT-17 b,Published Confirmed,0,3.08017160,0.00000530,-0.00000520,0,416.35730,88.99240,-92.17070,0
KELT-18 b,Published Confirmed,0,2.87175180,0.00000280,-0.00000280,0,375.03940,34.96130,-34.96130,0
KELT-19 A b,Published Confirmed,0,4.61170930,0.00000880,-0.00000880,0,1293.56810,,,1
KELT-2 A b,Published Confirmed,0,4.11379000,0.00001000,-0.00001000,0,540.31100,69.92260,-69.92260,0
KELT-2 A b,Published Confirmed,0,4.11379120,0.00001000,-0.00000990,0,483.71700,24.78970,-24.47190,0
KELT-2 A b,Published Confirmed,0,4.11379100,0.00001000,-0.00001000,0,485.32641,27.65121,-27.96904,0
KELT-20 b,Published Confirmed,0,3.47410850,0.00000190,-0.00000190,0,1074.90106,,,1
KELT-20 b,Published Confirmed,0,3.47411900,0.00000500,-0.00000600,0,5403.11000,,,1
KELT-21 b,Published Confirmed,0,3.61276470,0.00000330,-0.00000330,0,1242.71530,,,1
KELT-23 A b,Published Confirmed,0,2.25525100,0.00001100,-0.00001200,0,298.12454,15.25584,-13.98452,0
KELT-24 b,Published Confirmed,0,5.55149260,0.00000810,-0.00000800,0,1646.35940,66.74430,-69.92260,0
KELT-3 b,Published Confirmed,0,2.70339000,0.00001000,-0.00001000,0,616.59020,104.88390,-104.88390,0
KELT-3 b,Published Confirmed,0,2.70339040,0.00000990,-0.00001000,0,469.41500,20.97600,-20.34000,0
KELT-3 b,Published Confirmed,0,2.70339000,0.00001000,-0.00001000,0,469.75274,20.02329,-19.70546,0
KELT-4 A b,Published Confirmed,0,2.98959320,0.00000490,-0.00000490,0,286.68266,19.06980,-18.75197,0
KELT-6 b,Published Confirmed,0,7.84570000,0.00020000,-0.00020000,0,136.66100,14.30200,-14.62000,0
KELT-6 b,Published Confirmed,0,7.84558200,0.00000700,-0.00000700,0,140.48086,6.03877,-6.03877,0
KELT-6 b,Published Confirmed,0,7.84570000,0.00020000,-0.00020000,0,165.27160,38.13960,-38.13960,0
KELT-7 b,Published Confirmed,0,2.73477490,0.00000390,-0.00000390,0,406.82240,57.20940,-57.20940,0
KELT-7 b,Published Confirmed,0,2.73477000,0.00000400,-0.00000400,0,441.78370,69.92260,-69.92260,0
KELT-8 b,Published Confirmed,0,3.24406000,0.00016000,-0.00016000,0,272.69814,16.84499,-16.20933,0
KELT-8 b,Published Confirmed,0,3.24406000,0.00016000,-0.00016000,0,209.76780,38.13960,-38.13960,0
KELT-8 b,Published Confirmed,0,3.24406000,0.00016000,-0.00016000,0,275.55861,20.65895,-19.38763,0
KELT-9 b,Published Confirmed,0,1.48112350,0.00000110,-0.00000110,0,915.35040,266.97720,-266.97720,0
KIC 5095269 b,Published Confirmed,0,237.68977000,0.08237000,-0.08237000,0,2445.06619,17.16282,-17.16282,0
KOI-12 b,Published Confirmed,0,17.85518200,0.00000800,-0.00000600,0,349.61300,1112.40500,-254.26400,0
KOI-12 b,Published Confirmed,0,17.85523000,0.00000100,-0.00000100,0,1690.85560,1941.94130,-1941.94130,0
KOI-12 b,Published Confirmed,0,17.85523330,0.00000090,-0.00000090,0,3178.30000,,,1
KOI-1257 b,Published Confirmed,0,86.64766100,0.00003400,-0.00003400,0,460.83000,111.24000,-111.24000,0
KOI-13 b,Published Confirmed,0,1.76358799,0.00000037,-0.00000037,0,2070.66245,500.58225,-500.58225,0
KOI-13 b,Published Confirmed,0,1.76358800,0.00000100,-0.00000100,0,2949.46240,50.85280,-50.85280,0
KOI-142 b,Published Confirmed,0,10.91647000,0.00014000,-0.00014000,0,9.50000,1.10000,-1.10000,0
KOI-142 b,Published Confirmed,0,10.95416000,0.00011000,-0.00013000,0,8.70000,2.50000,-2.50000,0
KOI-142 c,Published Confirmed,0,22.33950000,0.00190000,-0.00170000,0,198.80000,9.20000,-10.60000,0
KOI-142 c,Published Confirmed,0,22.26492000,0.00067000,-0.00067000,0,214.10000,5.20000,-5.20000,0
KOI-1599.01,Published Confirmed,0,20.44150000,0.00130000,-0.00130000,0,4.60000,0.30000,-0.30000,0
KOI-1599.02,Published Confirmed,0,13.60880000,0.00060000,-0.00060000,0,9.00000,0.30000,-0.30000,0
KOI-1783.01,Published Confirmed,0,134.46280000,0.00330000,-0.00350000,0,71.00000,11.20000,-9.20000,0
KOI-1783.02,Published Confirmed,0,284.21500000,0.02600000,-0.02100000,0,15.00000,4.30000,-3.60000,0
KOI-1831 d,Published Confirmed,0,34.16900000,,,0,2.23000,0.50000,-0.84000,0
KOI-1833 d,Published Confirmed,0,7.68500000,,,0,11.02000,,,1
KOI-3503 b,Published Confirmed,0,21.18500000,,,0,9.20000,,,1
KOI-3503 c,Published Confirmed,0,31.82800000,,,0,10.36000,,,1
KOI-351 g,Published Confirmed,0,210.60300000,,,0,254.26400,,,1
KOI-351 h,Published Confirmed,0,331.60100000,,,0,381.39600,,,1
KOI-3680 b,Published Confirmed,0,141.24167100,0.00008600,-0.00008600,0,613.41190,60.38770,-66.74430,0
KOI-94 b,Published Confirmed,0,3.74320800,0.00001500,-0.00001500,0,10.50000,4.60000,-4.60000,0
KOI-94 c,Published Confirmed,0,10.42364800,0.00001600,-0.00001600,0,15.60000,5.70000,-15.60000,0
KOI-94 c,Published Confirmed,0,10.42368920,0.00000540,-0.00000540,0,9.40000,2.40000,-2.10000,0
KOI-94 c,Published Confirmed,0,10.42400000,,,0,7.80000,3.00000,-2.40000,0
KOI-94 d,Published Confirmed,0,22.34300000,,,0,58.40000,11.90000,-0.60000,0
KOI-94 d,Published Confirmed,0,22.34297040,0.00000360,-0.00000360,0,52.10000,6.90000,-7.10000,0
KOI-94 d,Published Confirmed,0,22.34298900,0.00000670,-0.00000670,0,106.00000,11.00000,-11.00000,0
KOI-94 e,Published Confirmed,0,54.31983200,0.00003500,-0.00003500,0,13.00000,2.50000,-2.10000,0
KOI-94 e,Published Confirmed,0,54.32031000,0.00012000,-0.00012000,0,35.00000,18.00000,-28.00000,0
KPS-1 b,Published Confirmed,0,1.70629100,0.00005900,-0.00005900,0,346.43470,27.33338,-27.65121,0
Kepler-10 b,Published Confirmed,0,0.83749100,0.00000200,-0.00000200,0,4.60853,1.27132,-1.46202,0
Kepler-10 b,Published Confirmed,0,0.83750100,0.00000500,-0.00000400,0,3.24000,0.28000,-0.28000,0
Kepler-10 b,Published Confirmed,0,0.83700000,,,0,3.57000,0.51000,-0.53000,0
Kepler-10 b,Published Confirmed,0,0.83749120,0.00000030,-0.00000030,0,4.60000,1.26000,-1.26000,0
Kepler-10 b,Published Confirmed,0,0.83749070,0.00000020,-0.00000020,0,3.33000,0.49000,-0.49000,0
Kepler-10 b,Published Confirmed,0,0.83749070,0.00000020,-0.00000020,0,3.72000,0.42000,-0.42000,0
